commodity_observed_name,category_observed_name,ore_unit_observed_name,ore_value,grade_unit_observed_name,grade_value,cutoff_grade_unit_observed_name,cutoff_grade_value,contained_metal,zone
Niobium,measured,tonnes,288930000.0,percent,0.43,M kg,1242,Niobec Mine
Niobium,indicated,tonnes,169180000.0,percent,0.40,M kg,685,Niobec Mine
Niobium,measured+indicated,tonnes,458110000.0,percent,0.42,M kg,1927,Niobec Mine
Niobium,inferred,tonnes,336445000.0,percent,0.37,M kg,1240,Niobec Mine
